"year","country","intensity","Reference_key","Scenario_key","scope"
2032,"Cyprus",7.759293321,"CRREM","CRREM EU Multi-family","Combined"
2032,"Czech Republic",17.9763572,"CRREM","CRREM EU Multi-family","Combined"
2032,"Denmark",6.106319455,"CRREM","CRREM EU Multi-family","Combined"
2032,"Estonia",35.38317074,"CRREM","CRREM EU Multi-family","Combined"
2032,"Finland",12.98421148,"CRREM","CRREM EU Multi-family","Combined"
2032,"France",6.418346213,"CRREM","CRREM EU Multi-family","Combined"
2032,"Germany",11.95665317,"CRREM","CRREM EU Multi-family","Combined"
2032,"Greece",10.97137224,"CRREM","CRREM EU Multi-family","Combined"
2032,"Hungary",8.507412338,"CRREM","CRREM EU Multi-family","Combined"
2032,"Ireland",13.30191312,"CRREM","CRREM EU Multi-family","Combined"
2032,"Italy",6.058032787,"CRREM","CRREM EU Multi-family","Combined"
2032,"Latvia",8.39695486,"CRREM","CRREM EU Multi-family","Combined"
2032,"Lithuania",10.85917171,"CRREM","CRREM EU Multi-family","Combined"
2032,"Luxembourg",13.1295349,"CRREM","CRREM EU Multi-family","Combined"
2032,"Malta",6.169402372,"CRREM","CRREM EU Multi-family","Combined"
2032,"Netherlands",9.318960484,"CRREM","CRREM EU Multi-family","Combined"
2032,"Poland",23.85183427,"CRREM","CRREM EU Multi-family","Combined"
2032,"Portugal",4.629880692,"CRREM","CRREM EU Multi-family","Combined"
2032,"Romania",9.775830646,"CRREM","CRREM EU Multi-family","Combined"
2032,"Slovakia",6.951122288,"CRREM","CRREM EU Multi-family","Combined"
2032,"Slovenia",9.471804419,"CRREM","CRREM EU Multi-family","Combined"
2032,"Spain",5.173985837,"CRREM","CRREM EU Multi-family","Combined"
2032,"Sweden",2.506027727,"CRREM","CRREM EU Multi-family","Combined"
2032,"United Kingdom",8.839534536,"CRREM","CRREM EU Multi-family","Combined"
2032,"Croatia",7.867359079,"CRREM","CRREM EU Multi-family","Combined"
2032,"Switzerland",6.119899884,"CRREM","CRREM EU Multi-family","Combined"
2032,"Norway",1.456605038,"CRREM","CRREM EU Multi-family","Combined"
2033,"Austria",7.111867004,"CRREM","CRREM EU Multi-family","Combined"
2033,"Belgium",12.32064228,"CRREM","CRREM EU Multi-family","Combined"
2033,"Bulgaria",10.28516836,"CRREM","CRREM EU Multi-family","Combined"
2033,"Cyprus",6.897966968,"CRREM","CRREM EU Multi-family","Combined"
2033,"Czech Republic",15.60238508,"CRREM","CRREM EU Multi-family","Combined"
2033,"Denmark",5.400730585,"CRREM","CRREM EU Multi-family","Combined"
2033,"Estonia",31.29912182,"CRREM","CRREM EU Multi-family","Combined"
2033,"Finland",11.58828895,"CRREM","CRREM EU Multi-family","Combined"
2033,"France",5.666223573,"CRREM","CRREM EU Multi-family","Combined"
2033,"Germany",10.55601326,"CRREM","CRREM EU Multi-family","Combined"
2033,"Greece",9.637931083,"CRREM","CRREM EU Multi-family","Combined"
2033,"Hungary",7.495964802,"CRREM","CRREM EU Multi-family","Combined"
2033,"Ireland",11.71439422,"CRREM","CRREM EU Multi-family","Combined"
2033,"Italy",5.328119912,"CRREM","CRREM EU Multi-family","Combined"
2033,"Latvia",7.372057975,"CRREM","CRREM EU Multi-family","Combined"
2033,"Lithuania",9.592764225,"CRREM","CRREM EU Multi-family","Combined"
2033,"Luxembourg",11.64797374,"CRREM","CRREM EU Multi-family","Combined"
2033,"Malta",5.433707945,"CRREM","CRREM EU Multi-family","Combined"
2033,"Netherlands",8.189271788,"CRREM","CRREM EU Multi-family","Combined"
2033,"Poland",21.0557121,"CRREM","CRREM EU Multi-family","Combined"
2033,"Portugal",4.153930901,"CRREM","CRREM EU Multi-family","Combined"
2033,"Romania",8.603067323,"CRREM","CRREM EU Multi-family","Combined"
2033,"Slovakia",6.151529883,"CRREM","CRREM EU Multi-family","Combined"
2033,"Slovenia",8.323110989,"CRREM","CRREM EU Multi-family","Combined"
2033,"Spain",4.607861715,"CRREM","CRREM EU Multi-family","Combined"
2033,"Sweden",2.235659359,"CRREM","CRREM EU Multi-family","Combined"
2033,"United Kingdom",7.714073347,"CRREM","CRREM EU Multi-family","Combined"
2033,"Croatia",6.915978854,"CRREM","CRREM EU Multi-family","Combined"
2033,"Switzerland",5.366333772,"CRREM","CRREM EU Multi-family","Combined"
2033,"Norway",1.178563438,"CRREM","CRREM EU Multi-family","Combined"
2034,"Austria",6.180395478,"CRREM","CRREM EU Multi-family","Combined"
2034,"Belgium",10.61207327,"CRREM","CRREM EU Multi-family","Combined"
2034,"Bulgaria",8.918422239,"CRREM","CRREM EU Multi-family","Combined"
2034,"Cyprus",6.05029518,"CRREM","CRREM EU Multi-family","Combined"
2034,"Czech Republic",13.35509574,"CRREM","CRREM EU Multi-family","Combined"
2034,"Denmark",4.717110156,"CRREM","CRREM EU Multi-family","Combined"
2034,"Estonia",27.29688487,"CRREM","CRREM EU Multi-family","Combined"
2034,"Finland",10.204184,"CRREM","CRREM EU Multi-family","Combined"
2034,"France",4.938075706,"CRREM","CRREM EU Multi-family","Combined"
2034,"Germany",9.191414909,"CRREM","CRREM EU Multi-family","Combined"
2034,"Greece",8.351281016,"CRREM","CRREM EU Multi-family","Combined"
2034,"Hungary",6.518481346,"CRREM","CRREM EU Multi-family","Combined"
2034,"Ireland",10.17788237,"CRREM","CRREM EU Multi-family","Combined"
2034,"Italy",4.627009107,"CRREM","CRREM EU Multi-family","Combined"
2034,"Latvia",6.391978943,"CRREM","CRREM EU Multi-family","Combined"
2034,"Lithuania",8.360855543,"CRREM","CRREM EU Multi-family","Combined"
2034,"Luxembourg",10.19174399,"CRREM","CRREM EU Multi-family","Combined"
2034,"Malta",4.721299071,"CRREM","CRREM EU Multi-family","Combined"
2034,"Netherlands",7.101967441,"CRREM","CRREM EU Multi-family","Combined"
2034,"Poland",18.33918472,"CRREM","CRREM EU Multi-family","Combined"
2034,"Portugal",3.681828715,"CRREM","CRREM EU Multi-family","Combined"
2034,"Romania",7.472666019,"CRREM","CRREM EU Multi-family","Combined"
2034,"Slovakia",5.379328077,"CRREM","CRREM EU Multi-family","Combined"
2034,"Slovenia",7.217058104,"CRREM","CRREM EU Multi-family","Combined"
2034,"Spain",4.054168172,"CRREM","CRREM EU Multi-family","Combined"
2034,"Sweden",1.97365914,"CRREM","CRREM EU Multi-family","Combined"
2034,"United Kingdom",6.643888056,"CRREM","CRREM EU Multi-family","Combined"
2034,"Croatia",6.00085321,"CRREM","CRREM EU Multi-family","Combined"
2034,"Switzerland",4.64808881,"CRREM","CRREM EU Multi-family","Combined"
2034,"Norway",0.956503765,"CRREM","CRREM EU Multi-family","Combined"
2035,"Austria",5.286052557,"CRREM","CRREM EU Multi-family","Combined"
2035,"Belgium",8.989443795,"CRREM","CRREM EU Multi-family","Combined"
2035,"Bulgaria",7.607216639,"CRREM","CRREM EU Multi-family","Combined"
2035,"Cyprus",5.220168078,"CRREM","CRREM EU Multi-family","Combined"
2035,"Czech Republic",11.23780161,"CRREM","CRREM EU Multi-family","Combined"
2035,"Denmark",4.057410567,"CRREM","CRREM EU Multi-family","Combined"
2035,"Estonia",23.39233359,"CRREM","CRREM EU Multi-family","Combined"
2035,"Finland",8.836641802,"CRREM","CRREM EU Multi-family","Combined"
2035,"France",4.23640494,"CRREM","CRREM EU Multi-family","Combined"
2035,"Germany",7.866988329,"CRREM","CRREM EU Multi-family","Combined"
2035,"Greece",7.116721606,"CRREM","CRREM EU Multi-family","Combined"
2035,"Hungary",5.577718003,"CRREM","CRREM EU Multi-family","Combined"
2035,"Ireland",8.696343492,"CRREM","CRREM EU Multi-family","Combined"
2035,"Italy",3.956921154,"CRREM","CRREM EU Multi-family","Combined"
2035,"Latvia",5.457235746,"CRREM","CRREM EU Multi-family","Combined"
2035,"Lithuania",7.167173886,"CRREM","CRREM EU Multi-family","Combined"
2035,"Luxembourg",8.767584821,"CRREM","CRREM EU Multi-family","Combined"
2035,"Malta",4.044758466,"CRREM","CRREM EU Multi-family","Combined"
2035,"Netherlands",6.059745844,"CRREM","CRREM EU Multi-family","Combined"
2035,"Poland",15.70726132,"CRREM","CRREM EU Multi-family","Combined"
2035,"Portugal",3.215105835,"CRREM","CRREM EU Multi-family","Combined"
2035,"Romania",6.386802762,"CRREM","CRREM EU Multi-family","Combined"
2035,"Slovakia",4.63431207,"CRREM","CRREM EU Multi-family","Combined"
2035,"Slovenia",6.156728274,"CRREM","CRREM EU Multi-family","Combined"
2035,"Spain",3.514317012,"CRREM","CRREM EU Multi-family","Combined"
2035,"Sweden",1.720827865,"CRREM","CRREM EU Multi-family","Combined"
2035,"United Kingdom",5.630739872,"CRREM","CRREM EU Multi-family","Combined"
2035,"Croatia",5.124294993,"CRREM","CRREM EU Multi-family","Combined"
2035,"Switzerland",3.966635153,"CRREM","CRREM EU Multi-family","Combined"
2035,"Norway",0.783589828,"CRREM","CRREM EU Multi-family","Combined"
2036,"Austria",4.415961144,"CRREM","CRREM EU Multi-family","Combined"
2036,"Belgium",7.428848314,"CRREM","CRREM EU Multi-family","Combined"
2036,"Bulgaria",6.332392527,"CRREM","CRREM EU Multi-family","Combined"
2036,"Cyprus",4.396219302,"CRREM","CRREM EU Multi-family","Combined"
2036,"Czech Republic",9.219896303,"CRREM","CRREM EU Multi-family","Combined"
2036,"Denmark",3.411989026,"CRREM","CRREM EU Multi-family","Combined"
2036,"Estonia",19.52939092,"CRREM","CRREM EU Multi-family","Combined"
2036,"Finland",7.464017068,"CRREM","CRREM EU Multi-family","Combined"
2036,"France",3.551528518,"CRREM","CRREM EU Multi-family","Combined"
2036,"Germany",6.570699667,"CRREM","CRREM EU Multi-family","Combined"
2036,"Greece",5.917808937,"CRREM","CRREM EU Multi-family","Combined"
2036,"Hungary",4.660389109,"CRREM","CRREM EU Multi-family","Combined"
2036,"Ireland",7.247947465,"CRREM","CRREM EU Multi-family","Combined"
2036,"Italy",3.308654836,"CRREM","CRREM EU Multi-family","Combined"
2036,"Latvia",4.552676953,"CRREM","CRREM EU Multi-family","Combined"
2036,"Lithuania",5.994505514,"CRREM","CRREM EU Multi-family","Combined"
2036,"Luxembourg",7.354354999,"CRREM","CRREM EU Multi-family","Combined"
2036,"Malta",3.377660182,"CRREM","CRREM EU Multi-family","Combined"
2036,"Netherlands",5.047332815,"CRREM","CRREM EU Multi-family","Combined"
2036,"Poland",13.11751045,"CRREM","CRREM EU Multi-family","Combined"
2036,"Portugal",2.746235885,"CRREM","CRREM EU Multi-family","Combined"
2036,"Romania",5.329079812,"CRREM","CRREM EU Multi-family","Combined"
2036,"Slovakia",3.903290409,"CRREM","CRREM EU Multi-family","Combined"
2036,"Slovenia",5.127050567,"CRREM","CRREM EU Multi-family","Combined"
2036,"Spain",2.979667531,"CRREM","CRREM EU Multi-family","Combined"
2036,"Sweden",1.473558464,"CRREM","CRREM EU Multi-family","Combined"
2036,"United Kingdom",4.65957642,"CRREM","CRREM EU Multi-family","Combined"
2036,"Croatia",4.273566795,"CRREM","CRREM EU Multi-family","Combined"
2036,"Switzerland",3.312186114,"CRREM","CRREM EU Multi-family","Combined"
2036,"Norway",0.650131572,"CRREM","CRREM EU Multi-family","Combined"
2037,"Austria",3.588687907,"CRREM","CRREM EU Multi-family","Combined"
2037,"Belgium",5.960996024,"CRREM","CRREM EU Multi-family","Combined"
2037,"Bulgaria",5.120809385,"CRREM","CRREM EU Multi-family","Combined"
2037,"Cyprus",3.598581152,"CRREM","CRREM EU Multi-family","Combined"
2037,"Czech Republic",7.339293698,"CRREM","CRREM EU Multi-family","Combined"
2037,"Denmark",2.79493825,"CRREM","CRREM EU Multi-family","Combined"
2037,"Estonia",15.79801373,"CRREM","CRREM EU Multi-family","Combined"
2037,"Finland",6.11919042,"CRREM","CRREM EU Multi-family","Combined"
2037,"France",2.898625378,"CRREM","CRREM EU Multi-family","Combined"
2037,"Germany",5.32647891,"CRREM","CRREM EU Multi-family","Combined"
2037,"Greece",4.780579081,"CRREM","CRREM EU Multi-family","Combined"
2037,"Hungary",3.786641359,"CRREM","CRREM EU Multi-family","Combined"
2037,"Ireland",5.864190525,"CRREM","CRREM EU Multi-family","Combined"
2037,"Italy",2.695892489,"CRREM","CRREM EU Multi-family","Combined"
2037,"Latvia",3.69585243,"CRREM","CRREM EU Multi-family","Combined"
2037,"Lithuania",4.869312852,"CRREM","CRREM EU Multi-family","Combined"
2037,"Luxembourg",5.984341144,"CRREM","CRREM EU Multi-family","Combined"
2037,"Malta",2.75024342,"CRREM","CRREM EU Multi-family","Combined"
2037,"Netherlands",4.085956772,"CRREM","CRREM EU Multi-family","Combined"
2037,"Poland",10.62544482,"CRREM","CRREM EU Multi-family","Combined"
2037,"Portugal",2.286491035,"CRREM","CRREM EU Multi-family","Combined"
2037,"Romania",4.321789992,"CRREM","CRREM EU Multi-family","Combined"
2037,"Slovakia",3.201037644,"CRREM","CRREM EU Multi-family","Combined"
2037,"Slovenia",4.149875582,"CRREM","CRREM EU Multi-family","Combined"
2037,"Spain",2.462173256,"CRREM","CRREM EU Multi-family","Combined"
2037,"Sweden",1.237345962,"CRREM","CRREM EU Multi-family","Combined"
2037,"United Kingdom",3.750088098,"CRREM","CRREM EU Multi-family","Combined"
2037,"Croatia",3.466515396,"CRREM","CRREM EU Multi-family","Combined"
2037,"Switzerland",2.69771844,"CRREM","CRREM EU Multi-family","Combined"
2037,"Norway",0.551897274,"CRREM","CRREM EU Multi-family","Combined"
2038,"Austria",2.867154256,"CRREM","CRREM EU Multi-family","Combined"
2038,"Belgium",4.691503761,"CRREM","CRREM EU Multi-family","Combined"
2038,"Bulgaria",4.064161586,"CRREM","CRREM EU Multi-family","Combined"
2038,"Cyprus",2.893357873,"CRREM","CRREM EU Multi-family","Combined"
2038,"Czech Republic",5.725526194,"CRREM","CRREM EU Multi-family","Combined"
2038,"Denmark",2.254214878,"CRREM","CRREM EU Multi-family","Combined"
2038,"Estonia",12.50184021,"CRREM","CRREM EU Multi-family","Combined"
2038,"Finland",4.917442992,"CRREM","CRREM EU Multi-family","Combined"
2038,"France",2.327997827,"CRREM","CRREM EU Multi-family","Combined"
2038,"Germany",4.23449439,"CRREM","CRREM EU Multi-family","Combined"
2038,"Greece",3.790812504,"CRREM","CRREM EU Multi-family","Combined"
2038,"Hungary",3.023567699,"CRREM","CRREM EU Multi-family","Combined"
2038,"Ireland",4.652406317,"CRREM","CRREM EU Multi-family","Combined"
2038,"Italy",2.164069058,"CRREM","CRREM EU Multi-family","Combined"
2038,"Latvia",2.950128189,"CRREM","CRREM EU Multi-family","Combined"
2038,"Lithuania",3.880546789,"CRREM","CRREM EU Multi-family","Combined"
2038,"Luxembourg",4.769961555,"CRREM","CRREM EU Multi-family","Combined"
2038,"Malta",2.212599489,"CRREM","CRREM EU Multi-family","Combined"
2038,"Netherlands",3.248207836,"CRREM","CRREM EU Multi-family","Combined"
2038,"Poland",8.429341859,"CRREM","CRREM EU Multi-family","Combined"
2038,"Portugal",1.875600627,"CRREM","CRREM EU Multi-family","Combined"
2038,"Romania",3.441723474,"CRREM","CRREM EU Multi-family","Combined"
2038,"Slovakia",2.582835053,"CRREM","CRREM EU Multi-family","Combined"
2038,"Slovenia",3.298760363,"CRREM","CRREM EU Multi-family","Combined"
2038,"Spain",2.004226932,"CRREM","CRREM EU Multi-family","Combined"
2038,"Sweden",1.030598909,"CRREM","CRREM EU Multi-family","Combined"
2038,"United Kingdom",2.966404331,"CRREM","CRREM EU Multi-family","Combined"
2038,"Croatia",2.763875504,"CRREM","CRREM EU Multi-family","Combined"
2038,"Switzerland",2.167270705,"CRREM","CRREM EU Multi-family","Combined"
2038,"Norway",0.486712324,"CRREM","CRREM EU Multi-family","Combined"
2039,"Austria",2.276340193,"CRREM","CRREM EU Multi-family","Combined"
2039,"Belgium",3.659107321,"CRREM","CRREM EU Multi-family","Combined"
2039,"Bulgaria",3.198745682,"CRREM","CRREM EU Multi-family","Combined"
2039,"Cyprus",2.30967293,"CRREM","CRREM EU Multi-family","Combined"
2039,"Czech Republic",4.422353257,"CRREM","CRREM EU Multi-family","Combined"
2039,"Denmark",1.809544289,"CRREM","CRREM EU Multi-family","Combined"
2039,"Estonia",9.773131195,"CRREM","CRREM EU Multi-family","Combined"
2039,"Finland",3.912622404,"CRREM","CRREM EU Multi-family","Combined"
2039,"France",1.85992772,"CRREM","CRREM EU Multi-family","Combined"
2039,"Germany",3.335784538,"CRREM","CRREM EU Multi-family","Combined"
2039,"Greece",2.981897792,"CRREM","CRREM EU Multi-family","Combined"
2039,"Hungary",2.398120364,"CRREM","CRREM EU Multi-family","Combined"
2039,"Ireland",3.6565823,"CRREM","CRREM EU Multi-family","Combined"
2039,"Italy",1.730464872,"CRREM","CRREM EU Multi-family","Combined"
2039,"Latvia",2.340093357,"CRREM","CRREM EU Multi-family","Combined"
2039,"Lithuania",3.065606346,"CRREM","CRREM EU Multi-family","Combined"
2039,"Luxembourg",3.761012796,"CRREM","CRREM EU Multi-family","Combined"
2039,"Malta",1.768514075,"CRREM","CRREM EU Multi-family","Combined"
2039,"Netherlands",2.562670217,"CRREM","CRREM EU Multi-family","Combined"
2039,"Poland",6.614125277,"CRREM","CRREM EU Multi-family","Combined"
2039,"Portugal",1.532212039,"CRREM","CRREM EU Multi-family","Combined"
2039,"Romania",2.719789186,"CRREM","CRREM EU Multi-family","Combined"
2039,"Slovakia",2.072244965,"CRREM","CRREM EU Multi-family","Combined"
2039,"Slovenia",2.602516926,"CRREM","CRREM EU Multi-family","Combined"
2039,"Spain",1.62456732,"CRREM","CRREM EU Multi-family","Combined"
2039,"Sweden",0.860853762,"CRREM","CRREM EU Multi-family","Combined"
2039,"United Kingdom",2.331303301,"CRREM","CRREM EU Multi-family","Combined"
2039,"Croatia",2.189405661,"CRREM","CRREM EU Multi-family","Combined"
2039,"Switzerland",1.73675788,"CRREM","CRREM EU Multi-family","Combined"
2039,"Norway",0.446494214,"CRREM","CRREM EU Multi-family","Combined"
2040,"Austria",1.79205677,"CRREM","CRREM EU Multi-family","Combined"
2040,"Belgium",2.818795509,"CRREM","CRREM EU Multi-family","Combined"
2040,"Bulgaria",2.489075156,"CRREM","CRREM EU Multi-family","Combined"
2040,"Cyprus",1.826269557,"CRREM","CRREM EU Multi-family","Combined"
2040,"Czech Republic",3.369649876,"CRREM","CRREM EU Multi-family","Combined"
2040,"Denmark",1.443413983,"CRREM","CRREM EU Multi-family","Combined"
2040,"Estonia",7.510826618,"CRREM","CRREM EU Multi-family","Combined"
2040,"Finland",3.070621215,"CRREM","CRREM EU Multi-family","Combined"
2040,"France",1.475654656,"CRREM","CRREM EU Multi-family","Combined"
2040,"Germany",2.591780242,"CRREM","CRREM EU Multi-family","Combined"
2040,"Greece",2.320174978,"CRREM","CRREM EU Multi-family","Combined"
2040,"Hungary",1.885156312,"CRREM","CRREM EU Multi-family","Combined"
2040,"Ireland",2.837287981,"CRREM","CRREM EU Multi-family","Combined"
2040,"Italy",1.376718897,"CRREM","CRREM EU Multi-family","Combined"
2040,"Latvia",1.840140461,"CRREM","CRREM EU Multi-family","Combined"
2040,"Lithuania",2.393327558,"CRREM","CRREM EU Multi-family","Combined"
2040,"Luxembourg",2.920509287,"CRREM","CRREM EU Multi-family","Combined"
2040,"Malta",1.412306705,"CRREM","CRREM EU Multi-family","Combined"
2040,"Netherlands",2.001023969,"CRREM","CRREM EU Multi-family","Combined"
2040,"Poland",5.110411758,"CRREM","CRREM EU Multi-family","Combined"
2040,"Portugal",1.244663299,"CRREM","CRREM EU Multi-family","Combined"
2040,"Romania",2.127109743,"CRREM","CRREM EU Multi-family","Combined"
2040,"Slovakia",1.649518939,"CRREM","CRREM EU Multi-family","Combined"
2040,"Slovenia",2.032436402,"CRREM","CRREM EU Multi-family","Combined"
2040,"Spain",1.309168122,"CRREM","CRREM EU Multi-family","Combined"
2040,"Sweden",0.721380116,"CRREM","CRREM EU Multi-family","Combined"
2040,"United Kingdom",1.816026741,"CRREM","CRREM EU Multi-family","Combined"
2040,"Croatia",1.719255933,"CRREM","CRREM EU Multi-family","Combined"
2040,"Switzerland",1.387158141,"CRREM","CRREM EU Multi-family","Combined"
2040,"Norway",0.421902151,"CRREM","CRREM EU Multi-family","Combined"
2041,"Austria",1.525102136,"CRREM","CRREM EU Multi-family","Combined"
2041,"Belgium",2.352387654,"CRREM","CRREM EU Multi-family","Combined"
2041,"Bulgaria",2.09699416,"CRREM","CRREM EU Multi-family","Combined"
2041,"Cyprus",1.561899764,"CRREM","CRREM EU Multi-family","Combined"
2041,"Czech Republic",2.784220797,"CRREM","CRREM EU Multi-family","Combined"
2041,"Denmark",1.241202816,"CRREM","CRREM EU Multi-family","Combined"
2041,"Estonia",6.267637981,"CRREM","CRREM EU Multi-family","Combined"
2041,"Finland",2.610386786,"CRREM","CRREM EU Multi-family","Combined"
2041,"France",1.263249124,"CRREM","CRREM EU Multi-family","Combined"
2041,"Germany",2.18742376,"CRREM","CRREM EU Multi-family","Combined"
2041,"Greece",1.954840705,"CRREM","CRREM EU Multi-family","Combined"
2041,"Hungary",1.60260863,"CRREM","CRREM EU Multi-family","Combined"
2041,"Ireland",2.385383698,"CRREM","CRREM EU Multi-family","Combined"
2041,"Italy",1.180978548,"CRREM","CRREM EU Multi-family","Combined"
2041,"Latvia",1.563836736,"CRREM","CRREM EU Multi-family","Combined"
2041,"Lithuania",2.021636957,"CRREM","CRREM EU Multi-family","Combined"
2041,"Luxembourg",2.459586752,"CRREM","CRREM EU Multi-family","Combined"
2041,"Malta",1.218629737,"CRREM","CRREM EU Multi-family","Combined"
2041,"Netherlands",1.691354055,"CRREM","CRREM EU Multi-family","Combined"
2041,"Poland",4.285763129,"CRREM","CRREM EU Multi-family","Combined"
2041,"Portugal",1.088702605,"CRREM","CRREM EU Multi-family","Combined"
2041,"Romania",1.798598648,"CRREM","CRREM EU Multi-family","Combined"
2041,"Slovakia",1.41822827,"CRREM","CRREM EU Multi-family","Combined"
2041,"Slovenia",1.716822277,"CRREM","CRREM EU Multi-family","Combined"
2041,"Spain",1.137357586,"CRREM","CRREM EU Multi-family","Combined"
2041,"Sweden",0.644642898,"CRREM","CRREM EU Multi-family","Combined"
2041,"United Kingdom",1.529608695,"CRREM","CRREM EU Multi-family","Combined"
2041,"Croatia",1.459985937,"CRREM","CRREM EU Multi-family","Combined"
2041,"Switzerland",1.193571644,"CRREM","CRREM EU Multi-family","Combined"
2041,"Norway",0.411113982,"CRREM","CRREM EU Multi-family","Combined"
2042,"Austria",1.321237647,"CRREM","CRREM EU Multi-family","Combined"
2042,"Belgium",1.996590496,"CRREM","CRREM EU Multi-family","Combined"
2042,"Bulgaria",1.797119661,"CRREM","CRREM EU Multi-family","Combined"
2042,"Cyprus",1.359609689,"CRREM","CRREM EU Multi-family","Combined"
2042,"Czech Republic",2.339517232,"CRREM","CRREM EU Multi-family","Combined"
2042,"Denmark",1.086128631,"CRREM","CRREM EU Multi-family","Combined"
2042,"Estonia",5.312574492,"CRREM","CRREM EU Multi-family","Combined"
2042,"Finland",2.255031439,"CRREM","CRREM EU Multi-family","Combined"
2042,"France",1.100701287,"CRREM","CRREM EU Multi-family","Combined"
2042,"Germany",1.874945674,"CRREM","CRREM EU Multi-family","Combined"
2042,"Greece",1.676047749,"CRREM","CRREM EU Multi-family","Combined"
2042,"Hungary",1.386474362,"CRREM","CRREM EU Multi-family","Combined"
2042,"Ireland",2.039319427,"CRREM","CRREM EU Multi-family","Combined"
2042,"Italy",1.031717602,"CRREM","CRREM EU Multi-family","Combined"
2042,"Latvia",1.352436388,"CRREM","CRREM EU Multi-family","Combined"
2042,"Lithuania",1.736212466,"CRREM","CRREM EU Multi-family","Combined"
2042,"Luxembourg",2.104101231,"CRREM","CRREM EU Multi-family","Combined"
2042,"Malta",1.073826292,"CRREM","CRREM EU Multi-family","Combined"
2042,"Netherlands",1.45492306,"CRREM","CRREM EU Multi-family","Combined"
2042,"Poland",3.652821635,"CRREM","CRREM EU Multi-family","Combined"
2042,"Portugal",0.968881394,"CRREM","CRREM EU Multi-family","Combined"
2042,"Romania",1.546732887,"CRREM","CRREM EU Multi-family","Combined"
2042,"Slovakia",1.240993872,"CRREM","CRREM EU Multi-family","Combined"
2042,"Slovenia",1.475477345,"CRREM","CRREM EU Multi-family","Combined"
2042,"Spain",1.005757621,"CRREM","CRREM EU Multi-family","Combined"
2042,"Sweden",0.586028545,"CRREM","CRREM EU Multi-family","Combined"
2042,"United Kingdom",1.311512612,"CRREM","CRREM EU Multi-family","Combined"
2042,"Croatia",1.262175195,"CRREM","CRREM EU Multi-family","Combined"
2042,"Switzerland",1.046328977,"CRREM","CRREM EU Multi-family","Combined"
2042,"Norway",0.404340773,"CRREM","CRREM EU Multi-family","Combined"
2043,"Austria",1.138167901,"CRREM","CRREM EU Multi-family","Combined"
2043,"Belgium",1.679558955,"CRREM","CRREM EU Multi-family","Combined"
2043,"Bulgaria",1.52759208,"CRREM","CRREM EU Multi-family","Combined"
2043,"Cyprus",1.176154926,"CRREM","CRREM EU Multi-family","Combined"
2043,"Czech Republic",1.946760701,"CRREM","CRREM EU Multi-family","Combined"
2043,"Denmark",0.946156335,"CRREM","CRREM EU Multi-family","Combined"
2043,"Estonia",4.443784447,"CRREM","CRREM EU Multi-family","Combined"
2043,"Finland",1.927505561,"CRREM","CRREM EU Multi-family","Combined"
2043,"France",0.954540865,"CRREM","CRREM EU Multi-family","Combined"
2043,"Germany",1.59294113,"CRREM","CRREM EU Multi-family","Combined"
2043,"Greece",1.426219787,"CRREM","CRREM EU Multi-family","Combined"
2043,"Hungary",1.192250533,"CRREM","CRREM EU Multi-family","Combined"
2043,"Ireland",1.727288065,"CRREM","CRREM EU Multi-family","Combined"
2043,"Italy",0.89845164,"CRREM","CRREM EU Multi-family","Combined"
2043,"Latvia",1.162311428,"CRREM","CRREM EU Multi-family","Combined"
2043,"Lithuania",1.478346874,"CRREM","CRREM EU Multi-family","Combined"
2043,"Luxembourg",1.778122313,"CRREM","CRREM EU Multi-family","Combined"
2043,"Malta",0.944275969,"CRREM","CRREM EU Multi-family","Combined"
2043,"Netherlands",1.242663444,"CRREM","CRREM EU Multi-family","Combined"
2043,"Poland",3.076654653,"CRREM","CRREM EU Multi-family","Combined"
2043,"Portugal",0.858604192,"CRREM","CRREM EU Multi-family","Combined"
2043,"Romania",1.320472638,"CRREM","CRREM EU Multi-family","Combined"
2043,"Slovakia",1.079747411,"CRREM","CRREM EU Multi-family","Combined"
2043,"Slovenia",1.259072313,"CRREM","CRREM EU Multi-family","Combined"
2043,"Spain",0.885693873,"CRREM","CRREM EU Multi-family","Combined"
2043,"Sweden",0.533300578,"CRREM","CRREM EU Multi-family","Combined"
2043,"United Kingdom",1.118015358,"CRREM","CRREM EU Multi-family","Combined"
2043,"Croatia",1.084865397,"CRREM","CRREM EU Multi-family","Combined"
2043,"Switzerland",0.915519,"CRREM","CRREM EU Multi-family","Combined"
2043,"Norway",0.399384074,"CRREM","CRREM EU Multi-family","Combined"
2044,"Austria",0.975377725,"CRREM","CRREM EU Multi-family","Combined"
2044,"Belgium",1.399795434,"CRREM","CRREM EU Multi-family","Combined"
2044,"Bulgaria",1.287605938,"CRREM","CRREM EU Multi-family","Combined"
2044,"Cyprus",1.011530236,"CRREM","CRREM EU Multi-family","Combined"
2044,"Czech Republic",1.603235835,"CRREM","CRREM EU Multi-family","Combined"
2044,"Denmark",0.82108091,"CRREM","CRREM EU Multi-family","Combined"
2044,"Estonia",3.661146261,"CRREM","CRREM EU Multi-family","Combined"
2044,"Finland",1.628582419,"CRREM","CRREM EU Multi-family","Combined"
2044,"France",0.824368432,"CRREM","CRREM EU Multi-family","Combined"
2044,"Germany",1.340947935,"CRREM","CRREM EU Multi-family","Combined"
