"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","Scope"
2033,12.3854838685416,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2034,10.5738295762244,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2035,8.7911190063871,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2036,7.03572395191013,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2037,5.30605542531331,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2038,3.60067254514932,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2039,1.91824005702585,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2040,0.257518831015849,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2041,0.21099962985165,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2042,0.165002526481912,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2043,0.119502003028472,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2044,0.0744728316046529,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2045,0.0298918590307093,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2046,-0.014263558007038,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2047,-0.0580118356167847,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2048,-0.101372880301089,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2049,-0.144365792957506,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Eastern Asia","Combined","2"
2020,26.4074240682428,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2021,24.6552393604767,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2022,22.4929273258199,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2023,20.399108774755,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2024,18.3699104527524,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2025,16.4017457595312,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2026,14.4912886822146,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2027,12.6354505673799,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2028,10.8313593102187,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2029,9.07634071980342,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2030,7.36790173326739,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2031,6.57499561879785,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2032,5.79659263511254,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2033,5.03179686202145,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2034,4.27978468545277,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2035,3.53978695989298,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2036,2.81112782152797,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2037,2.0931476864964,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2038,1.38524844929992,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2039,0.686875849908824,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2040,-0.00248447073392055,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2041,-0.0217944493915929,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2042,-0.0408877068456339,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2043,-0.059774835489516,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2044,-0.0784663073421279,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2045,-0.0969717332178335,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2046,-0.115300512287146,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2047,-0.133460289020464,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2048,-0.151459326546342,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2049,-0.169305553589155,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Eastern Asia","Combined","2"
2020,39.9439383321654,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2021,37.2998949087222,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2022,34.0369701215545,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2023,30.8774018721063,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2024,27.8153454265885,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2025,24.8453886119333,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2026,21.9625124809748,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2027,19.1620562615163,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2028,16.4396859528118,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2029,13.7913662057892,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2030,11.2133349932787,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2031,10.0168411601349,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2032,8.84223252402506,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2033,7.68815714307009,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2034,6.55337218518709,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2035,5.43671701124499,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2036,4.3371717440214,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2037,3.25374107271202,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2038,2.18552245724648,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2039,1.13167952028403,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2040,0.0914360949764797,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2041,0.0622973735560997,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2042,0.0334856840237634,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2043,0.00498504247767381,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2044,-0.0232203533389461,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2045,-0.0511450061268678,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2046,-0.0788030992166908,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2047,-0.106206168099845,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2048,-0.133366681821757,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2049,-0.16029660481257,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Europe and Eurasia","Combined","2"
2020,40.450030102348,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2021,37.7726426179915,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2022,34.4685690501744,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2023,31.2691554505193,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2024,28.1684833772346,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2025,25.1610724042779,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2026,22.2418402904849,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2027,19.4060674866093,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2028,16.6493653357735,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2029,13.9676475990736,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2030,11.3571048063735,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2031,10.1455219762408,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2032,8.9561003376044,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2033,7.78747089923121,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2034,6.6383751556691,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2035,5.50763783095409,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2036,4.39422618618081,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2037,3.29713235866941,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2038,2.21544242640666,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2039,1.1483094644879,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2040,0.0949475178162288,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2041,0.0654413276571126,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2042,0.0362662935888043,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2043,0.00740623013634414,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2044,-0.0211548642394802,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2045,-0.0494316751331604,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2046,-0.0774385647414352,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2047,-0.105187214029945,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2048,-0.132690249291386,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2049,-0.159959785839463,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Europe and Eurasia","Combined","2"
2020,13.9667652156183,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2021,13.0342383466541,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2022,11.883438398187,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2023,10.7690912354995,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2024,9.68913548121317,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2025,8.64166231765875,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2026,7.62490161389032,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2027,6.63720956358272,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2028,5.67705760933407,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2029,4.7430225251103,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2030,3.83377748269582,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2031,3.41178643744151,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2032,2.9975140756573,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2033,2.590483581374,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2034,2.19025662052316,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2035,1.79642384764349,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2036,1.40862556254832,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2037,1.02651072937353,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2038,0.649761031536825,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2039,0.278081487368876,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2040,-0.0888016491793855,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2041,-0.099078575954053,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2042,-0.109240161951824,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2043,-0.11929204453015,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2044,-0.129239796982156,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2045,-0.139088534260957,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2046,-0.148843258681097,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2047,-0.158508038691533,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2048,-0.168087271996094,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2049,-0.177585178326001,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Latin America and Caribbean","Combined","2"
2020,15.718682742181,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2021,14.8407422592769,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2022,13.8063538448837,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2023,12.7533275540359,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2024,11.6849682486327,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2025,10.6041727352456,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2026,9.51348138632591,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2027,8.41512273302017,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2028,7.31105203099168,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2029,6.20298471500741,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2030,5.09242543471523,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2031,4.573659661151,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2032,4.05558199251989,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2033,3.53835438401875,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2034,3.02210955381926,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2035,2.50693947587331,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2036,1.99296638955722,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2037,1.4802398776376,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2038,0.968813879604472,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2039,0.458729474164258,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2040,-0.049983175740164,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2041,-0.0637200206458362,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2042,-0.0774532282429961,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2043,-0.0911811128112921,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2044,-0.104901755110826,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2045,-0.118613674513518,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2046,-0.132315775651627,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2047,-0.146006695631039,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2048,-0.159685619442206,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2049,-0.173352138393225,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Latin America and Caribbean","Combined","2"
2020,52.4634269379519,"IPCC_normative","IMAGE","Middle East","Combined","2"
2021,48.9945319455454,"IPCC_normative","IMAGE","Middle East","Combined","2"
2022,44.7136856650161,"IPCC_normative","IMAGE","Middle East","Combined","2"
2023,40.5684396446597,"IPCC_normative","IMAGE","Middle East","Combined","2"
2024,36.5511257926465,"IPCC_normative","IMAGE","Middle East","Combined","2"
2025,32.6546435220926,"IPCC_normative","IMAGE","Middle East","Combined","2"
2026,28.8724081451156,"IPCC_normative","IMAGE","Middle East","Combined","2"
2027,25.1983048872037,"IPCC_normative","IMAGE","Middle East","Combined","2"
2028,21.626647686868,"IPCC_normative","IMAGE","Middle East","Combined","2"
2029,18.1521423034525,"IPCC_normative","IMAGE","Middle East","Combined","2"
2030,14.7698530853355,"IPCC_normative","IMAGE","Middle East","Combined","2"
2031,13.2000938940008,"IPCC_normative","IMAGE","Middle East","Combined","2"
2032,11.659047336402,"IPCC_normative","IMAGE","Middle East","Combined","2"
2033,10.1449397108015,"IPCC_normative","IMAGE","Middle East","Combined","2"
2034,8.6561404638011,"IPCC_normative","IMAGE","Middle East","Combined","2"
2035,7.19112687635849,"IPCC_normative","IMAGE","Middle East","Combined","2"
2036,5.74856090426522,"IPCC_normative","IMAGE","Middle East","Combined","2"
2037,4.32713673361735,"IPCC_normative","IMAGE","Middle East","Combined","2"
2038,2.9256702625568,"IPCC_normative","IMAGE","Middle East","Combined","2"
2039,1.54306419247516,"IPCC_normative","IMAGE","Middle East","Combined","2"
2040,0.178300218881273,"IPCC_normative","IMAGE","Middle East","Combined","2"
2041,0.140071207994359,"IPCC_normative","IMAGE","Middle East","Combined","2"
2042,0.102271251815372,"IPCC_normative","IMAGE","Middle East","Combined","2"
2043,0.064879380009101,"IPCC_normative","IMAGE","Middle East","Combined","2"
2044,0.0278748605524191,"IPCC_normative","IMAGE","Middle East","Combined","2"
2045,-0.00876133360454598,"IPCC_normative","IMAGE","Middle East","Combined","2"
2046,-0.0450478105088692,"IPCC_normative","IMAGE","Middle East","Combined","2"
2047,-0.080999704332744,"IPCC_normative","IMAGE","Middle East","Combined","2"
2048,-0.116633374039436,"IPCC_normative","IMAGE","Middle East","Combined","2"
2049,-0.151964516554136,"IPCC_normative","IMAGE","Middle East","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Middle East","Combined","2"
2020,60.4072205854052,"IPCC_normative","SDS","Middle East","Combined","2"
2021,57.3542329331128,"IPCC_normative","SDS","Middle East","Combined","2"
2022,53.6440477706952,"IPCC_normative","SDS","Middle East","Combined","2"
2023,49.8075118817787,"IPCC_normative","SDS","Middle East","Combined","2"
2024,45.8624493768149,"IPCC_normative","SDS","Middle East","Combined","2"
2025,41.824589683824,"IPCC_normative","SDS","Middle East","Combined","2"
2026,37.7078268909445,"IPCC_normative","SDS","Middle East","Combined","2"
2027,33.5244441722493,"IPCC_normative","SDS","Middle East","Combined","2"
2028,29.2853082806394,"IPCC_normative","SDS","Middle East","Combined","2"
2029,25.0000385864969,"IPCC_normative","SDS","Middle East","Combined","2"
2030,20.6771541281495,"IPCC_normative","SDS","Middle East","Combined","2"
2031,18.6733618169521,"IPCC_normative","SDS","Middle East","Combined","2"
2032,16.6598917581979,"IPCC_normative","SDS","Middle East","Combined","2"
2033,14.6384181348194,"IPCC_normative","SDS","Middle East","Combined","2"
2034,12.6103949093854,"IPCC_normative","SDS","Middle East","Combined","2"
2035,10.5770220583762,"IPCC_normative","SDS","Middle East","Combined","2"
2036,8.53953977264148,"IPCC_normative","SDS","Middle East","Combined","2"
2037,6.49882671556585,"IPCC_normative","SDS","Middle East","Combined","2"
2038,4.45571532567348,"IPCC_normative","SDS","Middle East","Combined","2"
2039,2.41093013083837,"IPCC_normative","SDS","Middle East","Combined","2"
2040,0.365101604650482,"IPCC_normative","SDS","Middle East","Combined","2"
2041,0.310470838580186,"IPCC_normative","SDS","Middle East","Combined","2"
2042,0.255666490932877,"IPCC_normative","SDS","Middle East","Combined","2"
2043,0.200707509996915,"IPCC_normative","SDS","Middle East","Combined","2"
2044,0.145612809731842,"IPCC_normative","SDS","Middle East","Combined","2"
2045,0.0903986497005916,"IPCC_normative","SDS","Middle East","Combined","2"
2046,0.0350789292722441,"IPCC_normative","SDS","Middle East","Combined","2"
2047,-0.0203320889619342,"IPCC_normative","SDS","Middle East","Combined","2"
2048,-0.0758230219386994,"IPCC_normative","SDS","Middle East","Combined","2"
2049,-0.131384739329476,"IPCC_normative","SDS","Middle East","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Middle East","Combined","2"
2020,47.268012594925,"IPCC_normative","IMAGE","North America","Combined","2"
2021,44.1414195772397,"IPCC_normative","IMAGE","North America","Combined","2"
2022,40.2829966155224,"IPCC_normative","IMAGE","North America","Combined","2"
2023,36.5467932158217,"IPCC_normative","IMAGE","North America","Combined","2"
2024,32.9258979546362,"IPCC_normative","IMAGE","North America","Combined","2"
2025,29.4139109134266,"IPCC_normative","IMAGE","North America","Combined","2"
2026,26.0048971650182,"IPCC_normative","IMAGE","North America","Combined","2"
2027,22.6933453257183,"IPCC_normative","IMAGE","North America","Combined","2"
2028,19.4741304205164,"IPCC_normative","IMAGE","North America","Combined","2"
2029,16.342480631325,"IPCC_normative","IMAGE","North America","Combined","2"
2030,13.293947344412,"IPCC_normative","IMAGE","North America","Combined","2"
2031,11.8790881060038,"IPCC_normative","IMAGE","North America","Combined","2"
2032,10.4901082096784,"IPCC_normative","IMAGE","North America","Combined","2"
2033,9.12540897819707,"IPCC_normative","IMAGE","North America","Combined","2"
2034,7.78352075713642,"IPCC_normative","IMAGE","North America","Combined","2"
2035,6.46307108560153,"IPCC_normative","IMAGE","North America","Combined","2"
2036,5.16285395427572,"IPCC_normative","IMAGE","North America","Combined","2"
2037,3.88169240374011,"IPCC_normative","IMAGE","North America","Combined","2"
2038,2.61851917637811,"IPCC_normative","IMAGE","North America","Combined","2"
2039,1.37234525229294,"IPCC_normative","IMAGE","North America","Combined","2"
2040,0.142252810761037,"IPCC_normative","IMAGE","North America","Combined","2"
2041,0.107796144077933,"IPCC_normative","IMAGE","North America","Combined","2"
2042,0.0737261940457922,"IPCC_normative","IMAGE","North America","Combined","2"
2043,0.0400240596301962,"IPCC_normative","IMAGE","North America","Combined","2"
2044,0.00667105459276265,"IPCC_normative","IMAGE","North America","Combined","2"
2045,-0.0263499705741783,"IPCC_normative","IMAGE","North America","Combined","2"
2046,-0.0590557877216584,"IPCC_normative","IMAGE","North America","Combined","2"
2047,-0.0914600376192056,"IPCC_normative","IMAGE","North America","Combined","2"
2048,-0.123577464968068,"IPCC_normative","IMAGE","North America","Combined","2"
2049,-0.155422217759697,"IPCC_normative","IMAGE","North America","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","North America","Combined","2"
2020,38.3566624250136,"IPCC_normative","SDS","North America","Combined","2"
2021,35.8171973165175,"IPCC_normative","SDS","North America","Combined","2"
2022,32.6833290996827,"IPCC_normative","SDS","North America","Combined","2"
2023,29.6487294194183,"IPCC_normative","SDS","North America","Combined","2"
2024,26.7077847152984,"IPCC_normative","SDS","North America","Combined","2"
2025,23.8552968787955,"IPCC_normative","SDS","North America","Combined","2"
2026,21.0864454742478,"IPCC_normative","SDS","North America","Combined","2"
2027,18.3967540742765,"IPCC_normative","SDS","North America","Combined","2"
2028,15.7820600983516,"IPCC_normative","SDS","North America","Combined","2"
2029,13.2384878052206,"IPCC_normative","SDS","North America","Combined","2"
2030,10.7624239649911,"IPCC_normative","SDS","North America","Combined","2"
2031,9.61325435799469,"IPCC_normative","SDS","North America","Combined","2"
2032,8.48510433553598,"IPCC_normative","SDS","North America","Combined","2"
2033,7.37667542830835,"IPCC_normative","SDS","North America","Combined","2"
2034,6.28677396124491,"IPCC_normative","SDS","North America","Combined","2"
2035,5.21428520130054,"IPCC_normative","SDS","North America","Combined","2"
2036,4.15822960986468,"IPCC_normative","SDS","North America","Combined","2"
2037,3.11765124308362,"IPCC_normative","SDS","North America","Combined","2"
2038,2.09168325853055,"IPCC_normative","SDS","North America","Combined","2"
2039,1.07952235961225,"IPCC_normative","SDS","North America","Combined","2"
2040,0.0804230787574149,"IPCC_normative","SDS","North America","Combined","2"
2041,0.052436864273508,"IPCC_normative","SDS","North America","Combined","2"
2042,0.0247647467751836,"IPCC_normative","SDS","North America","Combined","2"
2043,-0.00260862543736454,"IPCC_normative","SDS","North America","Combined","2"
2044,-0.0296984296034225,"IPCC_normative","SDS","North America","Combined","2"
2045,-0.0565185948068556,"IPCC_normative","SDS","North America","Combined","2"
2046,-0.0830827433932199,"IPCC_normative","SDS","North America","Combined","2"
2047,-0.109401954597348,"IPCC_normative","SDS","North America","Combined","2"
2048,-0.135488204283749,"IPCC_normative","SDS","North America","Combined","2"
2049,-0.161352983660406,"IPCC_normative","SDS","North America","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","North America","Combined","2"
2020,34.9018385789966,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2021,32.5899959365301,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2022,29.7370289257569,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2023,26.9744326135732,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2024,24.2970966055401,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2025,21.7002887204931,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2026,19.1796205977964,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2027,16.7310170502519,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2028,14.3506886061556,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2029,12.0351069225234,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2030,9.78098263778306,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2031,8.73481772219027,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2032,7.70778832127674,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2033,6.69871235275953,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2034,5.70650313546644,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2035,4.73014585435627,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2036,3.76874877080176,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2037,2.8214416260396,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2038,1.88743527621429,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2039,0.965998427435426,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2040,0.0564524313868063,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2041,0.0309747338084274,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2042,0.00578297944017966,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2043,-0.0191368073831772,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2044,-0.0437984435039616,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2045,-0.0682146094862585,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2046,-0.0923977066500314,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2047,-0.116357821153758,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2048,-0.140105855417069,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2049,-0.163652270644785,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Southeast Asia and Developing Pacific","Combined","2"
2020,33.2513460328391,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2021,31.0597939729352,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2022,28.6119233948055,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2023,26.190516761104,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2024,23.7963140838775,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2025,21.4298381848528,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2026,19.091428867835,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2027,16.7812719716078,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2028,14.4994240221953,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2029,12.2458332354591,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2030,10.0203573434175,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2031,8.9623843364635,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2032,7.92044548275437,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
